機構名稱,地址,電話,x,y
康是美麗湖藥局,臺北市內湖區內湖路1段737巷3之1號1樓、19弄1號1樓及19弄3號1樓,(02)26570408,121.5784893,25.0791626
安安藥局,臺北市內湖區康寧路1段4號1樓,(02)87912187,121.5911758,25.0805699
內湖春天藥局,臺北市內湖區內湖路1段737巷1號1樓及3號1、2樓,(02)87523085,121.5784164,25.07907931
躍獅麗湖藥局,臺北市內湖區內湖路1段401之1號(1樓),(02)26276160,121.5683655,25.0823089
成功啄木鳥藥局,臺北市內湖區成功路3段8號(1樓),(02)87927509,121.5898874,25.0755119
旭村藥局,臺北市南港區興華路１１２號,(02)27820948,121.6055424,25.05660779
麗康藥局,臺北市南港區同德路51號1樓,(02)26515236,121.5847535,25.04564134
健園藥局,臺北市南港區研究院路一段19號1樓,(02)27851567,121.6165702,25.05401416
可可藥局,臺北市南港區研究院路二段36號,(02)27886667,121.6152335,25.04688584
裕成藥局,臺北市南港區玉成街１６６巷１３號,(02)27851227,121.5834483,25.04433432
新錦安藥局,臺北市南港區南港路三段３４號,(02)27825218,121.5922164,25.05429245
仁泰藥局,臺北市南港區同德路２８號,(02)27855464,121.5840858,25.04510802
加欣藥局,臺北市南港區南港路二段26號,(02)27836222,121.6053979,25.05425119
祥安藥局,臺北市南港區中坡南路25號,(02)26547322,121.5831681,25.04328798
德鴻藥局,臺北市南港區玉成街１６８號１樓,(02)27893016,121.5841124,25.04465957
新東發藥局,臺北市南港區成福路１９８號,(02)27855190,121.5882673,25.04091936
富康活力藥局,臺北市南港區研究院路1段101巷8號1樓,(02)27828810,121.6165119,25.05180935
亞博藥師藥局,臺北市南港區興華路81號,(02)27838090,121.6060585,25.05544707
佳龍藥局,臺北市南港區研究院路2段80號,(02)27885951,121.6152004,25.04539707
湳港藥局,臺北市南港區研究院路1段101巷10號1樓,(02)27892200,121.616618,25.05177546
進慧藥局,臺北市南港區研究院路一段163號,,121.6157001,25.05030868
儀安健保藥局,臺北市南港區同德路74號,(02)27893839,121.5852902,25.04569787
泓安藥局,臺北市南港區興華路75號,(02)27861083,121.6061283,25.05516682
健涵藥局,臺北市南港區舊莊街一段147號,(02)27837285,121.6205027,25.03985358
南港藥局,臺北市南港區南港路一段166號,(02)27829137,121.6118829,25.0553586
順翔藥局,臺北市南港區研究院路二段170號,(02)27824332,121.616894,25.03784937
景星藥局,臺北市南港區南港路三段26號,(02)27838816,121.5923991,25.05434158
成恩藥局,臺北市南港區成福路23號,(02)27856602,121.586734,25.04472686
小藥師健保藥局,臺北市南港區福德街320之1號,,121.5879838,25.03948317
心亮藥局,臺北市南港區玉成街66之7號,(02)27881677,121.581777,25.04692213
勝安藥局,臺北市南港區舊莊街一段165號,,121.6211172,25.0394908
開欣藥局,臺北市南港區南港路二段38巷6之1號,(02)26532986,121.6048022,25.05470165
躍獅忠孝藥局,臺北市南港區成福路16號,(02)27862829,121.585978,25.04561188
心心藥局,臺北市南港區研究院路2段76號1樓,(02)27862586,121.615133,25.04551573
杏安藥局,臺北市南港區昆陽街140巷16號1樓,(02)27864119,121.5937912,25.04969297
民昇藥局,臺北市南港區南港路3段338號(1樓),(02)27835778,121.5808634,25.0516999
東明藥局,臺北市南港區東明街3號1樓,(02)26559663,121.6054746,25.05612818
成福大藥局,臺北市南港區成福路8號1樓,(02)27859221,121.58587,25.04577656
群悅藥局,臺北市南港區玉成街140巷7號(1樓),(02)26537635,121.583236,25.044788
上丞藥師藥局,臺北市南港區成福路10號1樓,(02)26535589,121.5858942,25.04573965
富凱昆陽藥局,臺北市南港區昆陽街140巷8號1樓,,121.5939938,25.04973903
日出藥局,臺北市南港區玉成街158號1樓,(02)27886005,121.5838874,25.04493705
富康活力眾坡藥局,臺北市南港區中坡南路15號1樓,(02)27822666,121.5829655,25.04345339
康是美港研藥局,臺北市南港區研究院路1段99號地下1層之1至3、之5至28,(02)27836804,121.6163716,25.05230491
志銘藥局,臺北市南港區研究院路一段１０１巷１１號,(02)27835216,121.6171386,25.05199936
合欣藥局,臺北市文山區辛亥路4段234號1樓,(02)29357567,121.5550771,25.00187876
健安藥局,臺北市文山區景興路165號(1樓),(02)29323757,121.5446382,24.9933198
躍獅景新藥局,臺北市文山區羅斯福路6段30號1樓,(02)29356221,121.5396453,24.99978391
康宜庭景文藥局,臺北市文山區景文街97號1樓,(02)29302280,121.541346,24.99093024
興隆藥局,臺北市文山區興隆路3段84號2樓,(02)29308099,121.5566845,24.99969513
景華台安藥局,臺北市文山區景華街69號1樓,(02)29310188,121.5450412,24.99524255
建興藥局,臺北市文山區木柵路二段８１號１樓,(02)29399993,121.5609698,24.98888882
健群藥局,臺北市文山區景興路４１號,(02)29328898,121.5448382,24.99717182
瑞安藥局,臺北市文山區溪口街６９之１號１樓,(02)29312888,121.539341,24.99511967
新陽藥局,臺北市文山區光輝路16號,(02)22341190,121.5550116,24.9875579
慈安藥局,臺北市文山區忠順街一段２６巷１８號,(02)29365629,121.5593449,24.98324528
京城藥局,臺北市文山區忠順街一段４２號１樓,(02)29371210,121.5599613,24.98416064
永明大藥局,臺北市文山區興隆路一段二九七號一樓,(02)29314428,121.544901,24.99874928
銘依藥局,臺北市文山區興隆路二段301巷4-1號,(02)29308538,121.5534302,25.00166147
巧康藥局,臺北市文山區木新路3段262、264號,(02)29372061,121.5585021,24.9812831
安誠藥局,臺北市文山區景華街124之1號,(02)29308542,121.5468254,24.99561119
景豐藥局,臺北市文山區興隆路2段54號1樓,(02)29330888,121.5476371,24.99945314
景美藥局,臺北市文山區景文街１２５號,(02)29335741,121.541192,24.99033056
錫東藥局,臺北市文山區萬隆街５６號,(02)29341550,121.5372983,25.00075085
日信專業藥局,臺北市文山區木柵路二段一三九號一樓,(02)86618322,121.5625274,24.98906005
逸仙藥師藥局,臺北市文山區興隆路二段２１８之１號１樓,(02)29312597,121.5524418,25.00148169
康宜庭生活藥局,臺北市文山區興隆路四段64號,(02)29385363,121.5613254,24.98514197
博揚藥局,臺北市文山區景興路一八一號,(02)89321707,121.5444236,24.99280187
東京晟藥局,臺北市文山區辛亥路四段97號,(02)29356354,121.5587023,25.00683841
仙瑩藥局,臺北市文山區景華街166號,(02)89321817,121.547879,24.99693269
舒博威藥局,臺北市文山區興隆路二段九十五巷三號,(02)29306805,121.5492175,25.0005901
佳醫景美藥局,臺北市文山區羅斯福路六段二九0號,(02)86636659,121.5398439,24.991001
慶豐好藥局,臺北市文山區興隆路四段135號1樓,(02)29384775,121.5615649,24.9853556
華君藥局,臺北市文山區興隆路二段60號,(02)29319510,121.5477628,24.99955373
永原大藥局,臺北市文山區興隆路三段166號,(02)22305729,121.5584276,24.9983535
皇興藥師藥局,臺北市文山區木柵路2段121號,(02)29365553,121.5620665,24.98900741
人人健保藥局,臺北市文山區保儀路39號,(02)86610761,121.568694,24.98785759
杏隆藥局,臺北市文山區羅斯福路5段261號,(02)29313151,121.5395045,25.00115071
永源大藥局,臺北市文山區興隆路3段302號,(02)22396166,121.5587971,24.99312436
康宜庭萬隆藥局,臺北市文山區羅斯福路五段202號,(02)29348662,121.5384483,25.00322085
美迦藥局,臺北市文山區保儀路23號,(02)29362815,121.5687107,24.98814733
振大藥局,臺北市文山區永安街22巷16號,(02)29393385,121.5696695,24.98682893
躍獅奕新藥局,臺北市文山區木新路2段275號,(02)22340378,121.5660167,24.98291979
宜康藥局,臺北市文山區保儀路7號,(02)86619862,121.5686398,24.98871911
欣安景美藥局,臺北市文山區景文街77號,(02)29350296,121.541429,24.99125915
北一藥師藥局,臺北市文山區木新路三段47號,(02)22348686,121.5641641,24.98235975
萬隆大藥局,臺北市文山區羅斯福路五段218巷15號,(02)29334580,121.5379591,25.0020275
杏一萬安藥局,臺北市文山區萬安街15號,(02)22302126,121.5706398,25.00139022
躍獅永健藥局,臺北市文山區木柵路1段144號(1樓),(02)22367821,121.568102,24.998585
大樹文山藥局,臺北市文山區興隆路三段13號(1、2、3樓),(02)29342226,121.555,25.000887
123健康藥局,臺北市文山區興隆路2段220巷31弄26號,(02)86632673,121.5528932,25.00020844
光明大藥局,臺北市文山區忠順街一段66號,(02)29390275,121.5606765,24.98425916
福興藥局,臺北市文山區福興路56號,,121.5504559,25.00345137
路加健康藥局,臺北市文山區興隆路二段220巷39號,(02)29302336,121.5521798,25.00021633
逸全生活藥局,臺北市文山區羅斯福路五段222號,(02)29326185,121.5387563,25.00197268
躍獅新芳藥局,臺北市文山區興隆路三段16號(實際營業地址:1樓),(02)29308172,121.5559184,25.0001532
綠杏萬芳藥局,臺北市文山區興隆路三段111號,(02)29349516,121.5583303,25.00030628
躍獅木柵藥局,臺北市文山區指南路一段28號,(02)86617752,121.5694887,24.98756013
光點文山景華藥局,臺北市文山區景興路109號1樓,(02)29335881,121.544818,24.99496272
富康活力睦新藥局,臺北市文山區木新路3段216號,(02)29393666,121.5595358,24.98153257
康宜庭興隆藥局,臺北市文山區興隆路3段200號1樓,(02)22304866,121.5590155,24.99778685
大愛幸福藥局,臺北市文山區木新路2段221號1樓,(02)29379977,121.5675237,24.98344322
晴天藥局,臺北市文山區萬壽路15號(1樓),(02)29363131,121.5759721,24.9880569
健康家藥局,臺北市文山區興隆路2段133號1樓,(02)29330858,121.5480562,25.00011325
大樹木柵藥局,臺北市文山區木柵路3段108號(1樓)及110號(1樓),(02)23331522,121.5675943,24.9886582
富康活力睦柵藥局,臺北市文山區指南路1段24號(1樓),(02)29397392,121.568102,24.998585
木新健康人生藥局,臺北市文山區木新路3段203號1樓,(02)86611465,121.5598336,24.98139664
健康人生藥局,臺北市文山區興隆路3段106號1樓,(02)29347813,121.5572612,24.99932132
大樹景美藥局,臺北市文山區羅斯福路6段234號(1樓)、234之1號1樓,(02)29322951,121.5404317,24.9924495
歆鈺藥局,臺北市文山區興隆路4段209號1樓,(02)29381181,121.5624804,24.98285038
杏一木柵藥局,臺北市文山區木柵路3段116號(1樓),(02)29371839,121.567794,24.988685
富康活力景驊藥局,臺北市文山區景華街73號1樓,(02)29335288,121.5452088,24.99526084
專品政大藥局,臺北市文山區指南路2段8號(1樓),(02)22343010,121.574218,24.9878369
柒品藥局,臺北市文山區木新路3段333號(1樓)、335號(1樓),(02)86610666,121.5562573,24.9804175
大心藥局,臺北市文山區興隆路2段215號1樓,,121.5501114,25.00110021
同盈藥師藥局,新北市板橋區溪北路30號1樓,02-86873400,121.426968,24.99021256
鶯歌藥局,新北市鶯歌區鶯桃路2段11號1樓,02-86778778,121.3258462,24.97204958
益嘉藥局,新北市汐止區忠孝東路245號1樓,02-86423527,121.6628739,25.06752916
明月藥局,新北市五股區工商路89號,02-82956028,121.4376946,25.08514542
源昇藥局,新北市五股區五股里成泰路2段61號2樓,02-82950772,121.4378897,25.08360523
東興藥局,新北市五股區成泰路2段69號2樓,02-82922718,121.437956,25.08372205
祐康藥師藥局,新北市五股區五福路36號1樓,02-82921335,121.4340009,25.08922898
捷元健保藥局,新北市三重區三賢街185號1樓,02-82877107,121.4863362,25.08731299
康荃優生保健藥局,新北市中和區福祥路66號1樓,02-66348688,121.4993752,25.00494076
幸福藥妝藥局,新北市三重區正義北路342號1樓,02-29896858,121.4943714,25.07083034
兒安藥局,新北市三重區中華路59號,02-29895851,121.4835773,25.06225308
聖美膚藥局,新北市三重區正義北路130號,02-29863456,121.4967132,25.06571273
天佑藥局,新北市三重區大同北路8號1樓、10號1樓,02-29857456,121.4953937,25.06207243
欽勝藥局,新北市三重區重陽路4段6號2樓,02-29857389,121.4906324,25.06893506
可安藥局,新北市板橋區南雅南路1段8-6號1樓,02-29650131,121.4560248,25.00662003
仁安藥局,新北市泰山區明志路3段174號,02-29015586,121.4242195,25.03905729
健群藥局,新北市蘆洲區中華街71號2樓,02-28483575,121.4622574,25.08063035
富康東科藥局,新北市汐止區新台五路1段96號C棟1樓C15號,02-26969222,121.6482098,25.06072019
佳恩藥局,新北市汐止區民族三街7-1號1樓,02-26950714,121.6307846,25.07042583
三峽文化藥局,新北市三峽區文化路212-2號,02-26710825,121.3686163,24.93607108
健康晨光藥局,新北市汐止區大同路2段516號1樓,02-26433111,121.6310239,25.05499128
國升藥局,新北市汐止區建成路59巷1號1樓,02-26419459,121.6617626,25.07319634
逸華藥局,新北市八里區中山路2段301號,02-26105093,121.4011492,25.14806299
茂晟藥局,新北市林口區文化三路2段328號1樓,02-26020593,121.3781874,25.08476199
長興堂藥局,新北市瑞芳區明燈路3段69號1樓,02-24972050,121.8054809,25.10818674
北海岸藥局,新北市萬里區瑪鍊路98號,02-24922022,121.6894795,25.17798241
陽光健保藥局,新北市五股區五福路54號1樓,02-22922400,121.4335404,25.08972728
杏軒藥局,新北市五股區貿商里自強路152號1樓,02-22921193,121.4320853,25.07031989
銘泰藥局,新北市三重區三和路4段153號2樓,02-22876452,121.4839391,25.07837729
廣英藥師藥局,新北市蘆洲區中正路6號1樓,02-22835713,121.4716713,25.08186467
永福藥局,新北市三重區永福街135巷40號1樓,02-22807023,121.4772195,25.0772241
福恩藥師大藥局,新北市汐止區福德二路171-1號1樓,9.88E+08,121.6307435,25.06507326
寶貝藥局,新北市三重區仁愛街302-1號,9.36E+08,121.4920909,25.0794404
大峰藥局,新北市板橋區莒光路168號1樓,9.32E+08,121.4740514,25.02314142
良安藥局,新北市中和區文元里連城路366號,9.12E+08,121.4818705,24.99548045
文安藥局,新北市新莊區褔壽街116號,02-29978477,121.4506145,25.03586013
武田藥局,新北市新莊區化成路212號,02-29944029,121.4656722,25.04649462
達生大藥局,新北市新莊區中港一街69號,02-29939360,121.4500409,25.04534535
祥好大藥局,新北市新莊區新泰路331號,02-29939051,121.4449073,25.04180475
再豐藥局,新北市新莊區新泰路150巷13號,02-29936092,121.4474624,25.03833871
楊氏武田藥局,新北市新莊區化成路373-5號,02-29930073,121.4656657,25.05734029
新民藥局,新北市新莊區自強街39號,02-29917773,121.4546441,25.04668249
慶昇藥局,新北市三重區光明路88號,02-29854256,121.4923419,25.05674461
和泰藥局,新北市五股區中興路1段133號,02-29850281,121.4655428,25.07335859
杜廣德藥師藥局,新北市三重區大智街53號,02-29843152,121.4927757,25.06774538
裕福藥局,新北市三重區長壽西街144號,02-29831769,121.4939425,25.06661072
建芳藥局,新北市三重區集美街174號,02-29763351,121.4904005,25.05321276
志雄藥局,新北市三重區三和路2段220號,02-29751803,121.4978088,25.06949549
利安藥局,新北市板橋區南雅東路108號,02-29696295,121.4534875,25.00814811
慶安藥局,新北市板橋區宮口街12號,02-29685178,121.4574257,25.00990562
啟暉藥局,新北市板橋區大智街3號,02-29669166,121.4561066,25.01471864
俊昌藥局,新北市板橋區三民路2段245巷12號,02-29642498,121.4797345,25.01250123
